,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,Data,Data,num
363,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,13
364,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2
365,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,2
366,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,4
367,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1
368,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,2
369,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6
370,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2
371,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2
372,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,8
373,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1
374,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,6
375,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
376,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,13
377,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,6
378,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,5
379,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3
380,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2
381,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,4
382,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
383,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
384,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
385,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1
386,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
388,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,26
389,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5
390,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1
391,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3
392,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,6
393,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,4
394,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,6
395,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,8
396,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,4
397,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,2
398,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,18
399,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
400,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,18
401,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,7
402,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,3
403,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
404,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1
405,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4
406,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,10
407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5
408,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6
409,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,9
410,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,6
411,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,4
412,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
413,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,3
414,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,7
415,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,4
416,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,2
417,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
418,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3
419,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
420,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,2
421,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
422,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,2
423,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1
424,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1
425,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,9
426,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,2
427,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1
428,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,16
429,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,2
430,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2
431,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5
432,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,7
433,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,9
434,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3
435,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,8
436,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
437,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1
438,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3
439,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,6
440,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
441,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,10
442,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1
443,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,14
444,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1
445,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,5
446,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2
447,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
448,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
449,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,3
450,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1
451,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2
452,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,7
453,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,6
454,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3
455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3
456,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1
457,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,2
458,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
459,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,8
460,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1
461,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,6
462,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,3
463,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,5
464,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3
465,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1
466,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,12
467,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,3
468,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,4
469,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,2
470,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1
471,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
472,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,18
473,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1
474,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,4
475,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1
476,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,3
477,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1
478,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,2
479,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1
480,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,5
481,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
482,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1
483,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
484,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3
485,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1
486,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,8
487,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,6
488,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2
489,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,2
490,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,10
491,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1
492,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,4
493,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1
494,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,5
495,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,19
496,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3
497,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,2
498,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,5
499,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
500,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,3
501,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,30
502,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1
503,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1
504,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,8
505,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
506,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1
507,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,4
508,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,3
509,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
510,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,3
511,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,4
512,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,3
513,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,22
514,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,4
515,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,10
516,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,2
517,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,5
518,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1
519,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1
520,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1
521,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2
522,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,11
523,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
524,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,8
525,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
526,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
527,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1
528,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,4
529,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1
530,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1
531,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1
532,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,8
533,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
534,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,5
535,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2
536,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,8
537,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,9
538,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
539,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
540,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,7
541,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1
542,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7
543,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1
544,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,7
545,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
546,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
547,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,2
548,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1
549,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
550,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1
551,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
552,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
553,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
554,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,2
555,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,3
556,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
557,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
558,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,2
559,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,4
560,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1
561,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
562,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,7
563,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,3
564,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,2
565,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,2
566,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1
567,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
568,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,5
569,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1
570,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
571,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
572,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,6
573,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
574,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,2
575,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,8
576,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1
577,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,5
578,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
579,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
580,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
581,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,3
582,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1
583,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,2
584,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1
585,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2
586,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1
587,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1
588,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6
589,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,3
590,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1
591,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,7
592,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6
593,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,2
594,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1
595,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1
596,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
597,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1
598,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,5
599,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1
600,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6
601,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,3
602,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,3
603,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
604,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1
605,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2
606,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
607,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,9
608,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,2
609,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,2
610,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,10
611,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
612,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
613,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2
614,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,2
615,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,8
616,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,3
617,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
618,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,4
619,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1
620,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
621,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1
622,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,3
623,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,4
624,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
625,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,3
626,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
627,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,3
628,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,2
629,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,25
630,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1
631,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,3
632,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
633,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
634,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1
635,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,2
636,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,2
637,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,4
638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
639,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,3
640,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8
641,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1
642,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,3
643,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
644,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
645,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1
646,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,5
647,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2
648,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,2
649,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1
650,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1
651,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1
652,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,3
653,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1
654,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,3
655,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1
656,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,4
657,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,4
658,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,4
659,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2
660,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1
661,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2
662,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1
663,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1
664,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1
665,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
666,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2
667,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
668,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
669,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2
670,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
671,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
672,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,5
673,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1
674,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,2
675,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1
676,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
677,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1
678,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2
679,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1
680,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,5
681,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1
682,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2
683,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,2
684,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
685,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1
686,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1
687,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
688,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12
689,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1
690,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,2
691,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1
692,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1
693,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,3
694,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,6
695,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1
696,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1
697,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,4
698,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,4
699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
700,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,2
701,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,4
702,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
703,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,8
704,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,4
705,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
706,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1
707,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,2
708,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
709,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1
710,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
711,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1
712,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1
713,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,3
714,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1
715,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
716,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2
717,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,4
718,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,2
719,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2
720,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,9
721,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2
722,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1
723,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
724,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,10
725,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
726,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1
727,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1
728,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,2
