,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,Data,Data,Data,num
722,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
723,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4
724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
725,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2
726,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
727,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8
728,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2
729,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,2
730,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
731,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
732,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,2
733,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1
734,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,6
735,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2
736,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
737,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
738,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,2
739,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
740,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
741,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
742,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,5
743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
744,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
745,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,4
746,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2
747,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
749,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
750,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,3
751,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1
752,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,7
753,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
754,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,3
755,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
756,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,4
757,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
758,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
759,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,6
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
761,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1
762,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
763,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
764,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
765,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1
766,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
767,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,3
768,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2
769,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
770,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1
771,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,5
772,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,5
773,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
774,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,3
775,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,2
776,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
777,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,4
778,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
779,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1
780,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
781,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2
782,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
783,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,3
784,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,6
785,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2
786,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,4
787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2
788,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1
789,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
790,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,3
791,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2
792,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2
793,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
794,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,4
795,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1
796,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1
797,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3
798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
799,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1
800,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
801,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
802,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1
803,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
804,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,2
805,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
806,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,2
807,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
808,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
809,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
810,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
811,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
812,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1
813,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,4
814,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
815,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
816,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1
817,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
818,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1
819,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,2
820,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
821,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
822,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
823,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
824,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4
825,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5
826,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
827,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,4
828,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
829,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
830,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,3
831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,6
832,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2
833,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1
834,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
835,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
836,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1
837,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3
838,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
839,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
840,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
841,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
842,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
843,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
844,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,2
845,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,5
846,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1
847,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,3
848,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
849,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
850,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1
851,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,3
852,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1
853,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
854,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
855,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
856,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3
857,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1
858,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2
859,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,3
860,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1
861,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,5
863,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
864,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2
865,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,2
866,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
867,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1
868,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4
869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
870,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
871,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,3
872,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,3
873,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1
874,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1
875,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1
876,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2
877,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,2
878,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
879,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1
880,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
881,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
882,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
883,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1
884,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1
885,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
886,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
887,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,3
888,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2
889,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
890,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
891,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1
892,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,3
893,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
894,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,4
895,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1
896,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1
897,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,3
898,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3
899,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2
900,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
901,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1
902,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
903,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
904,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,2
905,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,6
906,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
907,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
908,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,2
909,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
910,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
911,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
912,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
913,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,2
914,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1
915,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1
916,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1
917,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1
918,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1
919,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,2
920,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
921,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,3
922,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
923,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5
924,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
925,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1
926,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
927,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2
928,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1
929,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1
930,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1
931,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1
932,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
933,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4
934,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1
935,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2
936,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1
937,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1
938,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
939,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
940,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
941,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2
942,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,2
943,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,2
944,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
945,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
946,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1
947,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,6
948,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,5
949,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2
950,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1
951,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4
952,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
953,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
954,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
955,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
956,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
957,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1
958,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3
959,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
960,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,2
961,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
962,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,2
963,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1
964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2
965,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
966,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
968,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
969,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1
970,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
971,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1
972,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
973,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
974,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,3
975,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
976,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5
978,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2
979,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
980,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
981,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
982,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,4
983,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1
984,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
986,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
987,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
988,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
989,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1
990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
991,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
992,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,2
993,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
994,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,5
995,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5
996,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
997,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,2
998,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,2
999,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1001,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1002,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
1003,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
1004,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1
1005,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,2
1006,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,2
1007,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2
1008,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,2
1009,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1
1010,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1011,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
1012,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1015,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1016,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1
1017,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
1018,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1
1019,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1020,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
1021,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1022,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1
1023,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1024,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,3
1025,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1
1026,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
1027,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
1028,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2
1029,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1
1030,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,2
1031,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
1032,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1033,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
1034,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1
1035,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1036,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
1037,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
1038,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
1039,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1
1040,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2
1041,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1043,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1044,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
1045,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,3
1046,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1
1047,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1048,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1
1049,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1050,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1051,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2
1052,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
1053,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
1054,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,4
1055,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,2
1056,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2
1057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1058,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
1059,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1060,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1061,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
1062,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1
1063,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
1064,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1
1065,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
1066,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2
1067,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1068,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1
1069,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1
1070,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1
1071,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1
1072,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1
1073,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1074,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,4
1075,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
1076,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
1077,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1078,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1079,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
1080,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1
1081,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2
1082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1083,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1084,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2
1085,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1
