,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,stab_8,stab_8,Data,Data,Data,num
648,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
649,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1
650,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,7
651,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1
652,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
653,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
654,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
655,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1
656,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,9
657,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9
658,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
659,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,5
660,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,21
661,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2
662,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3
663,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,3
664,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1
665,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1
666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,9
668,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1
669,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,5
670,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1
671,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
672,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
673,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5
674,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,2
675,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,3
676,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,3
677,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,5
678,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
679,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,3
680,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
681,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1
682,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
683,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,8
684,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
685,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
686,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1
687,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2
688,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
690,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1
691,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,2
692,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,6
693,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,2
694,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
695,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1
696,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2
697,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1
698,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
699,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,2
700,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2
701,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1
702,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
703,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
704,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1
705,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
706,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
707,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,5
708,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2
709,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1
710,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
711,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
712,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
713,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,4
714,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,2
715,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,14
716,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,2
717,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
718,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,4
719,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
720,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1
721,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,13
722,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
723,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,4
725,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,7
726,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7
727,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,7
728,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,8
729,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1
730,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,7
731,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,3
732,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
733,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,6
734,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,5
735,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,13
736,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,2
737,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
738,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
739,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,5
740,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
741,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
742,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
743,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1
744,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,2
745,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,14
746,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
748,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,12
749,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,2
750,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4
751,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1
752,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2
753,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2
755,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,7
756,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
757,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3
758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3
759,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
760,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
761,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
762,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2
763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5
764,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
765,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3
766,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
767,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,2
768,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,2
769,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,11
770,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,10
771,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
772,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,2
773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
774,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,5
775,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12
776,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,12
777,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1
778,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1
779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2
780,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1
781,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
782,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,8
783,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
784,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
785,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1
786,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,7
787,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2
788,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,2
789,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,8
790,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,4
791,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5
792,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,5
793,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
794,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
795,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
796,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
797,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,5
798,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3
799,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
800,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1
801,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,4
802,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
803,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,2
804,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,5
805,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,8
806,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,5
807,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1
808,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1
809,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3
810,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1
811,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
812,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,5
813,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
814,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
815,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1
816,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,9
817,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,4
818,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
819,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
820,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2
821,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1
822,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
823,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
824,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,5
825,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1
826,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,14
827,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3
828,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
829,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,10
830,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
831,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
832,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
833,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,9
834,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1
835,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1
836,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4
837,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,12
838,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
839,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1
840,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
841,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,2
842,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,5
843,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
844,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,2
845,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
846,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
847,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
848,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,3
849,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,2
850,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
851,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7
852,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
853,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,12
854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
855,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,3
856,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
857,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
858,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1
859,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7
860,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3
861,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
862,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
863,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
864,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1
865,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4
866,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
868,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6
869,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1
870,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1
871,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,8
872,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,6
873,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,6
874,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1
875,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
876,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,2
877,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2
878,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,2
879,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1
880,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1
881,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,10
882,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,5
883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3
884,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
885,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
886,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7
887,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
888,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2
889,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
890,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
891,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
892,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,7
893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
894,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1
895,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
896,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
897,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
898,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
900,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,3
901,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1
902,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1
903,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,4
904,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1
905,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4
906,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
907,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1
908,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
909,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1
910,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
911,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
912,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,7
913,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,5
914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
915,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
916,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
917,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
918,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1
919,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
920,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,4
921,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,10
922,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1
923,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,4
924,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
925,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
926,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
927,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
928,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
929,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
930,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1
931,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
932,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,4
933,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1
934,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
935,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2
936,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
937,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,2
938,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2
939,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
940,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2
941,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,6
942,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
943,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
944,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
945,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,7
946,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,4
947,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1
948,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
949,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
950,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
951,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
952,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
953,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,9
954,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1
955,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
956,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
957,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,4
958,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1
959,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
960,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
961,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
962,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,8
963,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1
964,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,6
965,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,5
966,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
967,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,4
968,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
969,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
970,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,2
971,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2
972,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2
973,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3
974,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
975,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
976,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,8
977,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,5
978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2
