,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,Data,Data,num
302,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
303,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
304,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2
305,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22
306,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,16
307,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
308,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14
309,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9
310,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1
311,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9
312,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
313,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
314,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10
315,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
316,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
317,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
318,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5
319,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1
320,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
321,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
322,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
323,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7
324,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1
325,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,2
326,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7
327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16
329,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
330,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5
331,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
332,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
334,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,3
335,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
336,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8
337,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
338,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
339,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
340,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4
341,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4
342,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,8
343,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
344,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
345,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7
346,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
347,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
348,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
349,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2
350,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14
352,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16
353,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2
354,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
