,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_2,stab_2,Data,Data,Data,Data,Data,Data,Data,num
653,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
654,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,5
655,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
656,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
657,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13
658,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
659,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
660,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
661,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
662,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2
663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5
665,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,7
666,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5
667,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,4
668,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3
669,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
670,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
672,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2
673,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
674,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2
675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
676,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,11
677,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
678,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
679,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6
680,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
681,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
682,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
683,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
684,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
685,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
686,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16
687,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
688,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
689,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
690,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
691,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
692,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2
693,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4
694,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
695,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,11
696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
697,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7
698,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
699,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
700,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
701,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5
703,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
704,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1
705,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
706,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2
707,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
708,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1
709,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
710,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1
711,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
712,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6
714,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2
715,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4
716,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
718,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
719,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
720,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
721,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2
722,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
723,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
724,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2
725,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
726,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
727,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
728,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
729,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
730,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,10
731,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
732,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,7
733,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,5
734,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
735,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,2
736,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4
737,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,7
738,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
739,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
740,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
741,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
742,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1
743,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4
744,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
745,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6
746,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
747,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
748,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9
749,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
750,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
751,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
752,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
753,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1
754,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
755,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
756,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,14
757,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
758,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2
759,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
760,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1
761,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
762,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
763,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,4
764,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4
765,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
766,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3
767,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
768,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
770,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
771,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
772,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
773,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
774,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
775,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
776,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
777,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
778,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
779,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
780,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
781,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
782,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
783,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10
784,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
785,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
787,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
788,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
790,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
791,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
792,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
793,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
794,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,3
795,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
796,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1
797,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6
798,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
799,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
800,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,2
801,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
802,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
803,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
804,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
805,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
806,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2
807,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6
808,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
809,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
810,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1
811,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
812,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
813,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
814,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1
815,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9
816,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
817,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
818,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
819,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1
820,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
821,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
822,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
823,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,8
824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
825,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
826,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1
827,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
828,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
829,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
830,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
832,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
833,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
834,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
835,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
837,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
838,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4
839,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13
840,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
841,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
842,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2
843,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,2
844,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
845,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
846,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
847,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1
848,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1
849,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
850,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2
851,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
852,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
853,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
854,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
855,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
856,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
858,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
859,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
860,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
861,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
862,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
863,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,8
864,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
865,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
866,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,4
867,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
868,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
869,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
870,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
871,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
872,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12
873,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
874,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2
875,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
876,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1
877,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,6
878,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
879,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4
880,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
881,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2
882,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
883,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2
884,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9
885,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3
886,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
887,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
888,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10
890,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
891,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
892,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
893,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
894,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1
895,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
897,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
898,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1
899,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
900,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1
901,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
902,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
903,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
904,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
905,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5
906,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1
907,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
908,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
909,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
910,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
911,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1
912,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3
913,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
914,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
915,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
916,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
917,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7
918,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
919,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
920,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
921,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
922,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
923,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
924,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
925,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,9
926,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
927,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,4
928,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
929,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
930,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8
931,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
932,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2
933,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,5
934,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
935,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
936,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
937,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
938,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,3
939,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
940,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6
941,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,7
942,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1
943,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7
944,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
945,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
946,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
947,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
948,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,7
949,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1
950,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
951,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,4
952,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
954,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1
955,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2
956,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
957,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
958,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
959,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1
960,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4
961,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
962,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
963,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
964,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
966,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
967,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
968,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
969,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2
970,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
971,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,3
972,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
973,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1
974,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
976,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5
977,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4
978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2
979,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
980,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
981,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,2
982,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
983,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
