,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,stab_4,stab_4,stab_4,stab_4,Data,Data,Data,Data,Data,num
294,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,7
295,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,17
296,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,4
297,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,90
298,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2
299,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,13
300,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,5
301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,48
302,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1
303,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,2
304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
305,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,15
306,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,9
307,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,14
308,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40
309,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,185
310,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,11
311,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1
312,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1
313,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,6
314,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,3
315,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1
316,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,7
317,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
318,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,6
319,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,8
320,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,9
321,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,2
322,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,9
323,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,7
324,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1
325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,25
326,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,2
327,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,4
328,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8
330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3
331,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,9
332,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
334,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
335,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
336,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,21
337,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,3
338,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1
339,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,17
340,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
341,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
342,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,8
343,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
344,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
345,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
346,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1
347,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
348,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,3
349,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
350,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,6
351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,7
352,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1
353,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,15
354,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
355,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2
356,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,9
357,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,4
358,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,4
359,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1
360,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,75
361,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2
362,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3
363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
364,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,2
365,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4
366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5
367,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,5
368,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
369,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1
370,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
371,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1
372,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,5
373,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,6
374,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,12
375,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,4
376,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,6
377,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1
378,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,3
379,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,5
380,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,9
381,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,18
382,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
383,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,6
385,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
386,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,4
387,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,2
388,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
389,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
390,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
391,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,8
392,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,4
393,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1
394,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,6
395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
396,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1
397,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1
398,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1
399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,7
400,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1
401,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1
402,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
403,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,3
404,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
405,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
406,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6
407,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,2
408,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,6
409,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,8
410,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,6
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,3
412,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,2
413,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
414,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,2
415,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,3
416,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1
417,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8
418,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1
419,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,4
420,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,6
421,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,7
422,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
423,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,3
424,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,2
425,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,3
426,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1
427,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4
428,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
429,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1
430,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,7
431,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,3
432,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5
434,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,5
435,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1
436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,11
437,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
438,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
439,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
440,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
441,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1
442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10
443,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
444,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
445,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,6
446,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,3
447,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,2
448,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
449,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1
450,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,2
451,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,4
452,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,10
453,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,8
454,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
455,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,10
456,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,2
457,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1
458,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
459,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,3
460,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,12
461,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,9
462,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
463,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1
464,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,7
465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,7
466,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
467,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4
468,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
469,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1
470,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
471,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,5
472,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1
473,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,4
475,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,5
476,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
477,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,2
478,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,6
479,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1
480,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,2
481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5
482,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,3
483,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1
484,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5
485,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1
486,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,3
487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,14
488,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,6
489,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,8
490,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,2
491,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,25
492,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,6
493,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,22
494,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,10
495,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,3
496,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1
497,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8
498,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
499,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,22
500,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1
501,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,3
502,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,5
503,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
504,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,2
505,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4
506,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5
507,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,7
508,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
509,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,10
510,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,2
511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,7
512,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1
513,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
514,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,6
515,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7
516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9
517,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2
518,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
519,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,4
520,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,18
521,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1
522,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
523,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2
524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2
525,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
526,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,5
527,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,6
528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3
530,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,2
531,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
532,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,4
533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2
534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
535,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
536,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,6
537,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,2
538,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,3
539,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,3
540,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2
541,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
542,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,2
543,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1
544,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,5
545,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,3
546,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4
547,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,26
548,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1
549,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,3
550,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1
551,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,7
552,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
553,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
554,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
555,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
556,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1
557,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
558,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2
559,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
560,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,4
561,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
562,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2
563,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1
564,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,3
565,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2
566,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
567,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,6
568,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,4
569,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1
570,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,4
571,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
572,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
573,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7
574,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1
575,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1
576,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
577,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1
578,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,4
579,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,4
580,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,7
581,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5
582,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
583,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,6
584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,9
585,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,8
586,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
587,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1
588,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,4
589,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,2
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
591,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,2
592,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,9
593,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,7
594,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1
595,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,4
