,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,stab_4,stab_4,stab_4,stab_4,Data,Data,Data,Data,Data,num
256,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
257,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3
258,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,9
259,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
260,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
261,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,11
263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17
264,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
265,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14
266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27
267,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
268,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
269,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,31
270,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
271,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
272,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
274,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
275,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4
276,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1
277,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
278,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,18
279,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22
280,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
281,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1
282,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
283,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,3
284,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
285,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
286,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
287,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
288,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,3
289,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
290,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,7
291,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
