,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_2,stab_2,Data,Data,Data,Data,Data,Data,Data,num
328,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2
329,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3
330,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
331,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
332,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,4
333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
334,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
335,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
336,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5
337,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3
338,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
339,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
340,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
341,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
342,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
343,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
345,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
346,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,6
347,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
348,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2
349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
350,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6
351,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2
352,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,5
353,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
354,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
355,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2
356,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
357,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
358,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8
360,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
361,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,5
362,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
363,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,5
364,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
365,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,11
366,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
367,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,5
368,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
370,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
371,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4
372,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,2
373,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
374,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
375,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2
376,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
377,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
378,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
379,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
380,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2
381,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
382,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
383,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
384,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14
385,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
386,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,3
387,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
388,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2
389,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1
390,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
391,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
392,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
393,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10
394,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1
395,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,4
396,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
397,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
398,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9
401,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9
402,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
403,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,4
404,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3
405,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4
407,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
408,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
409,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,6
410,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6
411,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
412,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
414,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7
415,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,8
416,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
417,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,9
418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
420,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
421,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
422,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,4
423,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
424,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1
425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
426,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,10
427,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
428,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
429,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
430,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
431,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
432,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
433,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,13
434,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7
435,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3
436,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
437,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
438,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,6
439,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1
440,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
441,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
442,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
443,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
444,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
445,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
447,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9
448,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1
449,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2
450,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
451,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2
452,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
454,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3
455,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,4
456,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
457,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
458,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
459,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
460,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2
461,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
462,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
463,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,4
464,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
465,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
467,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6
468,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,7
469,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
470,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
471,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
472,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1
473,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
475,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
476,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2
477,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1
478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10
479,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
480,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,3
481,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9
482,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1
483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
484,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
485,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,2
486,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5
487,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,3
488,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
489,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,4
490,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1
491,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
492,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
493,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5
494,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
495,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
496,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,7
497,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,3
498,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
499,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,4
500,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
501,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
502,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
503,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,4
504,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,5
505,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,9
506,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,3
507,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
508,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2
509,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
510,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
511,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
512,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2
513,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
514,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3
515,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2
516,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
517,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,5
518,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12
519,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2
520,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
521,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4
522,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
523,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
524,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
525,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
526,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,5
527,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
528,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
529,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
530,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
531,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
532,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
533,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,3
534,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1
535,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
536,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
537,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
538,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,6
539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
540,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
541,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,3
542,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
544,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2
545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5
546,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
547,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
548,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,4
549,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8
550,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
551,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
552,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5
553,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,10
554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
555,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
557,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,3
558,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
559,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
560,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
561,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
562,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
563,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
565,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
566,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
567,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
568,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5
569,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,5
570,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
572,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1
573,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2
574,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7
575,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
576,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3
577,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4
578,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
579,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
580,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
581,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
582,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,2
583,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
584,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2
585,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
586,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
588,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
589,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
590,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
591,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
592,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
593,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
594,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
595,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
596,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2
597,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,7
598,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
599,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
600,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
601,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
602,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,7
603,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
605,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3
606,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
608,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3
609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
610,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
611,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
612,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1
613,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
614,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
615,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2
616,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2
617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
619,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2
620,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
622,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
624,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
625,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
626,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
628,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1
629,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
630,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
631,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
632,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
633,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2
634,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4
635,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,9
636,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
637,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
638,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
639,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4
640,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
641,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
642,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
643,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4
644,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
645,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
646,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
647,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,18
648,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
649,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
650,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
651,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2
652,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
653,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
654,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2
655,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2
656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3
657,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
