,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,stab_8,stab_8,Data,Data,Data,num
321,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18
322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
323,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
324,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
325,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,2
326,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
327,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,3
328,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2
329,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
330,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10
331,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2
332,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,7
333,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,9
334,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1
335,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2
336,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,3
337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3
338,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
339,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1
340,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,4
341,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1
342,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13
343,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
344,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
345,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
346,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
347,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
348,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,11
349,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
350,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,4
351,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8
352,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,7
353,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
354,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
355,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,25
356,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4
357,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
358,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3
359,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
360,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
361,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1
362,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4
363,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,4
364,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,6
365,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,7
366,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,3
367,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29
368,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,5
369,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,7
370,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
371,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
372,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1
373,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,10
374,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
375,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,12
376,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,3
377,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,4
378,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1
379,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,2
380,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8
381,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25
382,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
383,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5
384,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
385,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,5
386,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8
387,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
388,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
389,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12
390,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,26
391,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,31
392,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
393,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,3
394,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4
395,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
396,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1
397,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
398,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10
399,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1
400,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
401,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1
402,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1
403,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,11
404,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,8
405,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
406,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14
408,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,6
409,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1
410,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1
411,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1
412,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
413,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,4
414,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
415,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3
416,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,5
417,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,3
418,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
419,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
420,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
421,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
422,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
423,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
424,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6
425,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
426,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4
427,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
428,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
429,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
430,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
431,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
432,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
433,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
434,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,4
435,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
436,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20
437,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,10
438,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,11
439,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,2
440,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,10
441,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
442,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1
443,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
444,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,8
445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
446,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5
447,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6
448,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,7
449,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,14
450,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5
451,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
452,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
453,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
454,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8
455,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
457,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,4
458,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2
459,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1
460,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1
461,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1
462,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2
463,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5
464,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
465,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7
466,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17
468,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4
469,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,5
470,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
471,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,4
472,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1
473,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,2
474,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,2
475,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1
476,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
477,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
478,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4
479,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
480,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9
481,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,3
482,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
483,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1
484,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1
485,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,6
486,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2
487,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8
488,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3
489,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1
490,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,3
491,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
492,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
493,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1
494,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
495,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1
496,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1
497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,8
498,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
499,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6
500,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,2
501,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
502,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
503,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8
504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6
505,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
506,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,5
507,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
509,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6
510,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
511,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
512,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
513,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
515,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
516,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,5
517,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9
518,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
519,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,4
520,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5
521,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
522,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4
523,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,16
524,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
525,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
526,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8
527,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3
528,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2
529,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17
530,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
531,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,17
532,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,7
533,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5
534,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1
535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
536,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2
537,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,5
538,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
539,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
540,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
541,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4
542,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,3
543,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,4
544,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
545,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,8
546,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
547,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
548,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
549,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,8
550,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
551,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,4
552,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
553,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
554,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4
555,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,2
556,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12
557,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
558,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7
559,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,18
560,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
561,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
562,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,5
563,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
564,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8
565,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,6
566,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
567,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4
568,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
569,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
570,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,16
571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6
572,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
573,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,10
574,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6
575,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,4
576,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
577,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
578,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1
579,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1
580,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
581,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
582,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
583,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
584,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
585,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2
586,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6
587,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
588,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,2
589,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
590,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
591,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
592,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
593,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4
594,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
595,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
596,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
597,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3
598,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,14
599,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
601,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1
602,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
603,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
604,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,5
605,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
606,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1
607,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2
608,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
609,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,2
610,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,2
611,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
612,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,7
613,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2
614,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,2
615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6
616,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1
617,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
618,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
619,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,4
620,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
621,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
622,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,4
623,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
624,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
625,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
626,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1
627,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
628,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
629,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,2
630,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1
631,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
632,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,5
633,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9
634,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2
635,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,6
636,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6
638,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,2
639,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
640,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
641,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
642,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
643,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
644,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
645,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,8
646,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
647,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
648,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
649,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
650,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5
651,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,2
