,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_2,stab_2,Data,Data,Data,num
322,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
323,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
324,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,9
325,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,5
326,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,2
327,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
328,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,5
329,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
330,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8
331,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,3
332,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,2
333,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,9
334,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
335,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
336,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,2
337,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,3
338,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,11
339,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1
340,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2
341,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,2
342,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
343,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,6
344,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1
345,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,14
346,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1
347,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,12
348,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1
349,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1
350,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4
351,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,2
352,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,2
353,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2
354,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,9
355,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,3
356,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,9
357,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,8
358,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
359,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,2
360,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1
361,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,3
362,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
363,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8
364,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4
365,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,7
366,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
367,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,13
368,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,7
369,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
370,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,27
371,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1
372,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,2
373,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1
374,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,8
375,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,2
376,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
377,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,10
378,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,6
379,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,4
380,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7
381,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,8
382,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1
383,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1
384,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,13
385,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
386,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1
387,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,5
388,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2
389,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3
390,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
391,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,2
392,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,2
393,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,2
394,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,4
395,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2
396,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1
397,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1
398,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,6
399,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
