,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,Data,Data,num
182,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
183,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,19
184,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,28
185,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,3
186,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,27
187,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,54
188,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,7
189,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,27
190,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,4
191,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,51
192,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,18
193,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1
194,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1
195,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
196,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,3
197,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,3
198,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,4
199,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,5
200,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,13
201,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,6
202,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,24
203,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2
204,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,2
205,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,6
206,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,3
207,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,35
208,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,17
209,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,17
210,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,23
211,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,46
212,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,2
213,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,8
214,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1
215,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2
216,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
217,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,22
218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,38
219,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,4
220,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
221,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4
222,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,11
223,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,5
224,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1
225,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,7
226,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,32
227,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1
228,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,2
229,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,45
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,24
231,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
232,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2
233,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,15
234,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
235,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,3
236,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
237,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,38
238,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,29
239,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
240,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1
241,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,3
242,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,6
243,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,46
244,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,4
245,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,2
246,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1
247,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,19
248,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2
249,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,14
250,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,36
251,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,12
252,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9
253,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
254,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,20
255,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6
256,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,15
257,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
258,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,14
259,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,5
260,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,2
261,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1
262,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,5
263,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,10
264,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,3
265,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,7
266,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,60
267,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
268,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,5
269,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2
270,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,4
271,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1
272,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
273,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,5
274,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,60
275,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1
276,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,3
277,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,4
278,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,10
279,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,11
280,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,2
281,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
282,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1
283,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,5
284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3
285,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,7
286,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,11
287,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
288,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3
289,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1
290,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2
291,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1
292,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,6
293,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,20
294,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1
295,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,2
296,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,7
297,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,2
298,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,7
299,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,2
300,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,7
301,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
302,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,3
303,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,29
304,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,16
305,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2
306,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,8
307,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1
308,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,7
309,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1
310,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2
311,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,4
312,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1
313,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,5
314,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1
315,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,24
316,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,9
317,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,3
318,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,8
319,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,2
320,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,18
321,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1
322,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,2
323,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,3
324,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1
325,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,38
326,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,50
327,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,10
328,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,7
329,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,7
330,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1
331,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,43
332,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2
333,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4
334,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,13
335,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
336,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,5
337,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,5
338,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,6
339,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,3
340,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,13
341,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1
342,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,9
343,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,16
344,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,3
345,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,18
346,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3
347,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,3
348,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4
349,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,4
350,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,20
351,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,11
352,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,5
353,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,6
354,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1
355,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,6
356,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,8
357,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,9
358,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
359,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,6
360,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,4
361,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,3
362,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,17
