,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,Data,Data,Data,num
461,0,1,0,0,0,0,0,0,0,1,0,1,0,1
462,1,1,1,1,0,0,0,0,0,0,0,1,1,2
463,0,1,0,1,0,1,0,1,1,0,1,1,0,2
464,1,1,1,1,1,1,0,0,0,0,0,0,0,1
465,0,0,0,0,1,0,0,0,0,0,0,1,0,1
466,1,1,1,0,1,1,1,1,1,1,1,0,1,1
467,0,1,0,1,0,1,1,1,0,1,0,0,1,1
468,0,1,0,0,1,1,0,1,0,1,0,0,1,1
469,0,1,0,1,0,0,0,1,0,1,1,0,1,1
470,0,1,0,1,0,0,1,0,0,0,0,1,1,1
471,1,1,1,1,0,1,1,1,1,1,0,1,0,3
472,0,0,1,0,0,0,1,0,0,0,0,0,0,1
473,0,0,0,1,0,1,1,1,0,1,0,0,1,1
474,1,1,1,0,0,0,1,0,0,0,1,0,0,1
475,0,1,0,1,0,1,1,1,0,0,1,1,0,1
476,1,0,1,0,1,1,0,1,0,0,1,0,0,1
477,0,1,0,0,1,0,1,0,0,0,1,1,0,1
478,0,1,0,1,0,0,0,0,0,1,1,0,1,1
479,1,0,1,0,1,0,1,0,0,1,0,1,1,2
480,0,1,0,0,0,0,1,0,0,0,0,0,1,2
481,1,1,1,1,1,1,1,0,1,1,1,0,1,1
482,1,0,1,1,1,1,0,1,0,1,1,0,0,1
483,1,0,1,1,1,1,1,1,0,0,1,1,0,1
484,1,0,1,1,1,0,0,1,0,0,1,0,1,1
485,1,1,0,1,0,1,0,1,0,0,0,1,1,2
486,1,0,0,0,0,1,0,1,0,1,1,0,0,1
487,0,1,0,0,0,0,0,1,0,1,1,0,1,1
488,0,0,0,0,0,0,0,1,1,0,0,0,0,1
489,0,0,1,0,1,1,1,0,1,0,1,1,0,1
490,0,1,0,1,0,0,0,0,0,0,1,1,0,1
491,0,0,1,1,1,1,1,1,1,0,0,0,0,2
492,1,0,0,0,0,1,0,1,0,0,1,0,0,2
493,0,0,0,0,0,0,1,0,1,0,1,0,0,1
494,0,0,0,1,0,0,0,1,1,1,0,0,1,1
495,0,0,1,0,1,1,0,0,0,0,0,0,0,1
496,1,1,1,1,0,1,0,0,1,0,0,1,0,1
497,0,1,0,1,1,1,1,0,1,1,1,1,0,1
498,0,0,0,0,0,0,1,1,0,1,0,0,0,2
499,1,1,0,0,0,0,0,0,0,0,1,1,0,1
500,0,0,0,1,1,1,1,1,0,0,0,0,0,1
501,1,1,0,1,1,1,1,1,0,0,1,0,1,1
502,1,0,1,0,1,0,1,1,0,0,1,0,0,2
503,1,0,1,1,1,0,1,0,1,1,1,0,0,1
504,1,0,0,0,0,0,0,0,1,0,0,0,0,1
505,0,0,1,0,1,0,1,0,0,0,0,0,0,2
506,1,1,1,1,1,0,1,1,0,1,0,1,0,1
507,0,1,0,1,0,1,0,0,1,1,0,0,1,1
508,0,1,0,1,1,1,0,1,0,0,1,1,0,1
509,1,1,1,0,1,0,1,1,1,1,1,0,0,1
510,1,0,1,1,1,0,1,0,1,0,0,1,1,1
511,1,0,1,1,1,0,0,0,1,0,0,1,0,1
512,0,0,0,0,1,0,0,0,1,0,0,1,0,1
513,0,1,1,1,1,0,1,1,0,0,0,1,0,1
514,0,1,1,1,1,1,0,0,0,0,0,1,0,1
515,0,1,1,1,1,1,0,0,0,0,0,0,0,1
516,1,1,1,1,1,0,0,1,1,1,0,1,0,1
517,0,0,0,1,0,1,0,0,0,0,1,0,0,1
518,1,0,0,0,0,1,0,0,0,0,0,1,0,1
519,1,1,1,1,1,0,1,1,1,0,0,1,0,2
520,1,0,0,0,1,0,1,0,0,0,0,1,0,1
521,1,0,0,1,1,1,0,0,0,0,0,1,0,1
522,0,1,0,1,1,0,0,0,0,0,1,1,0,1
523,1,1,1,1,1,1,1,1,1,1,0,1,1,2
524,1,1,1,1,0,1,0,0,0,0,0,0,0,1
525,0,0,0,0,1,1,1,0,0,0,0,0,0,1
526,1,1,1,0,1,1,0,1,0,0,0,1,0,1
527,1,0,1,1,1,1,1,1,0,1,0,1,0,1
528,1,0,1,0,1,1,0,0,0,0,0,1,1,1
529,1,1,0,0,0,1,0,0,0,1,0,1,0,1
530,1,1,0,1,0,1,0,1,1,0,0,1,0,1
531,1,1,1,0,0,0,0,1,0,0,0,1,0,1
532,1,1,1,0,1,1,0,1,0,1,0,1,0,1
533,1,0,1,0,0,0,0,0,0,0,0,1,1,1
534,1,0,0,1,0,1,1,1,1,1,1,0,0,1
535,0,1,0,1,1,1,0,0,0,0,0,1,0,1
536,0,0,1,0,0,0,1,0,0,0,1,0,0,1
537,1,1,1,1,1,0,0,0,0,0,0,1,1,1
538,1,0,0,0,0,0,0,1,0,1,0,0,0,1
539,0,1,0,1,0,1,1,0,0,0,0,0,0,1
540,0,1,0,1,0,1,0,1,0,0,1,0,0,1
541,1,0,1,0,1,0,1,0,1,1,0,1,1,1
542,1,1,0,1,1,1,0,0,0,0,0,1,0,1
543,1,0,1,0,0,0,0,0,0,0,1,1,0,1
544,1,0,0,0,1,1,0,0,0,0,0,1,1,1
545,1,0,0,1,0,1,0,0,0,1,0,1,1,1
546,1,0,1,1,1,1,1,0,0,0,0,1,1,1
547,0,0,1,1,1,1,0,1,0,0,0,0,0,1
548,1,1,1,0,0,0,0,1,0,1,0,1,1,1
549,1,1,1,1,0,1,0,1,0,1,0,1,1,1
