,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,Data,Data,Data,num
347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
348,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4
349,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,9
350,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1
351,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,3
352,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
353,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1
354,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,7
355,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9
356,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,41
357,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
358,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,7
359,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
360,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1
361,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,20
362,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1
363,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
364,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3
365,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
366,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,10
367,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
368,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
369,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11
370,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,7
371,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
372,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
373,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
374,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10
375,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
376,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
377,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11
378,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
379,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2
380,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
381,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
382,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,6
383,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,3
384,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,3
385,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
386,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,11
387,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,2
388,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,7
389,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,2
390,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,4
391,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1
392,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,15
393,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,2
394,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
395,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5
396,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
397,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
398,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
399,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7
400,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6
401,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,6
402,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,3
403,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1
404,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,16
405,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1
406,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
407,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
408,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,2
409,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,26
410,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1
411,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1
412,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,6
413,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
414,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
415,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,4
416,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5
417,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,4
418,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,19
419,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
420,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,2
421,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
422,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
423,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1
424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14
425,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
426,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,12
427,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
428,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,19
429,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,6
430,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1
431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5
432,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
433,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,3
434,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,19
435,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,5
436,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
437,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
438,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1
439,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
440,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,18
441,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
442,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
443,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,10
444,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
445,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,8
446,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,6
447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
448,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,5
449,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1
450,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1
451,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
452,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4
453,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
454,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1
455,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,10
456,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,3
457,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
458,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
459,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
460,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23
461,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
462,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,19
463,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,3
464,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4
465,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,3
466,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1
467,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
468,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
469,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1
470,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,3
471,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,7
472,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,6
473,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,3
474,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
475,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,5
476,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,7
477,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
478,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1
479,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18
480,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1
481,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,3
482,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,5
483,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1
484,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5
485,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
486,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,5
487,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
488,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
489,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,5
490,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
491,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,4
492,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
493,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,13
494,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,3
495,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2
496,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1
497,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
498,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,4
499,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
500,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1
501,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
502,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
503,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
504,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
505,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
506,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2
507,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2
508,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7
509,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
510,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
511,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
512,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
514,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2
515,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2
516,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
517,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
518,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,4
519,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,3
520,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4
521,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4
522,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,4
523,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
524,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
525,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
526,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
527,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7
528,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
529,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,25
530,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,3
531,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2
532,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,9
533,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,22
534,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,13
535,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1
536,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1
537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
539,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
540,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
541,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7
542,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
543,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5
544,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,10
545,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7
546,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,5
547,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
548,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1
549,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,2
550,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
551,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
552,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,4
553,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,7
554,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,5
555,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
556,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5
557,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,2
558,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1
559,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
560,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2
561,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6
562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
563,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
564,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
565,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
566,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1
567,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,14
568,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
569,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14
570,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,2
571,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1
572,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
573,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1
574,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1
575,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,6
576,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
577,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1
578,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,5
579,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
580,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
581,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,3
582,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
583,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,14
584,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1
585,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1
586,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
587,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
589,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
590,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
591,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
592,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3
593,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1
594,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,5
595,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,4
596,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1
597,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
598,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
599,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
600,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
601,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
602,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,4
603,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,2
604,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1
605,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2
606,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,3
607,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
608,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1
609,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
610,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,3
611,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,2
612,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
613,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,9
614,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
615,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,6
616,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,3
617,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
618,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,5
619,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1
620,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,3
621,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,3
622,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
623,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
624,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,4
625,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
626,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
627,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,3
628,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
629,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
630,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15
631,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,3
632,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,9
633,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1
634,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,2
635,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1
636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
637,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
638,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,2
639,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1
640,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3
641,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1
642,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
643,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2
644,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2
645,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
646,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1
647,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
648,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1
649,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,11
650,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,4
651,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,3
652,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2
653,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,3
654,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
655,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,5
656,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,5
657,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,4
658,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,2
659,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4
660,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,3
661,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
662,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
663,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,5
664,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
665,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,3
666,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
667,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
668,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1
669,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
670,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,2
671,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4
672,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
673,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,3
674,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
675,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1
676,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
677,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,2
678,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,4
679,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,6
680,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7
681,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3
682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7
683,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7
684,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,6
685,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,7
686,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,2
687,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,4
688,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
689,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1
690,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2
691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
692,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6
693,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,20
694,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2
695,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,2
696,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
697,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
698,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,3
699,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,3
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
701,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
702,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
703,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
704,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
705,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1
706,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
707,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
708,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
709,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,3
710,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,5
711,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,2
712,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3
